id,name,population,population_date,osm_relation_id,geom,brief_history,economic_profile
5,"Hulo",31335,"""2020-04-30T16:00:00.000Z""","relation/129372","0103000020E61000000100000023000000B169A510C8415E4078AD293520272D40CF90E0FCBC415E405DBF60376C272D40C3CEB980BC415E400DD9E50066272D4003DA0C26B4415E4071D701C6E9262D408DDDF41DB2415E40DFC72CD6CB262D4078B306EFAB415E405354A29174262D40C037F2E5AA415E40A31D37FC6E262D40772BF0BAA3415E40F69507E929262D4056A41D92B5415E4072721AFDC3252D4037A5BC56C2415E40C77D50BC6F252D4024D3A1D3F3415E40B01D8CD827242D4045C82F7205425E40D257EB1F9F232D405C2DC1F31C425E40B8E864A9F5222D40076EEEF92B425E40BA68C87894222D405E20521D3C425E40973B33C170222D40B107495549425E401E0A552069222D4038D1538957425E4028F4554D6B222D405A8A9A9E66425E40EBDBEE8A85222D40F2A9AD226D425E4021263CFC90222D40DC51521674425E40C68F8C30A0222D4090B4650A67425E4041F74086E9222D40351D4B6947425E40BC3B32569B232D40B58185DD41425E407C0BEBC6BB232D405935632C2E425E403AF6A22C32242D40C4A002162F425E40E8C479933A242D4047E0B4850C425E4018A76B370B252D400EE83BAEFC415E404D744CCC69252D409303D1EEEB415E401BCC704DCB252D409615D401DA415E4078B9E3A837262D4094CCA090D3415E409EFB613A63262D40244EDD4BD0415E40BDD3539A83262D40C77F2667CD415E40ABF35E6BA5262D40E06EA4C7CA415E406930B209D5262D40283B472EC9415E40A6214F37F5262D40B169A510C8415E4078AD293520272D40","Name means “end” due to remote location historically.","Near Pasig River; migration route."
6,"Namayan",7670,"""2020-04-30T16:00:00.000Z""","relation/130314","0103000020E610000001000000410000006794D34359415E404468A961642A2D40D938ACBA58415E409C93CD0B662A2D4012256B1E51415E40AA3418D9842A2D40F7C143624C415E40005A4E9DA22A2D40D0CDA38746415E40366ED685C42A2D40D35B4DE83F415E40193C4CFBE62A2D4059EA0F832F415E4021CB82893F2A2D40A10CFA7722415E40638A28DCE1292D409A0F632D19415E40F37FFDC68D292D40B26E72AE17415E4066C1C41F45292D405DEEDD301B415E40C04F66CDD9282D40929CA7951D415E40EF65EC95C3282D403CA6498421415E40A87F5A56AB282D401C67898425415E407288B83995282D404D56FB2A2F415E40F03504C765282D40FC5B5DA942415E403FAFD3A304282D40DCFDE0325D415E40735D9D0887272D40D732198E67415E4079F71109F0272D40B17B3C3E6B415E4071EC342D0C282D40A0D7440B75415E40612C1DBD2B282D403D693C6C7D415E406B161EEA2D282D40ADBF25007F415E409BAE27BA2E282D4028428FBD83415E40CEE38B5132282D403A6865B183415E40276085A5CB282D40993160248F415E40DA3E3FE7C9282D40CCD3B9A294415E40D9710D7DC1282D40BEEB7DF497415E40C35554B3BD282D408137EEDE9B415E40CD5C3BACCB282D40AA9F92CE9B415E406F230AD231282D40285A5E5EA5415E40AFD2DD7536282D40704EDB75A5415E406D9B98E436282D4044F1CFB1A8415E409BE8F35146282D403D6D437BAB415E408459B2744F282D402E7C3320B1415E407147EE9F5D282D40AC58FCA6B0415E404214820B68282D4005A4FD0FB0415E40E89DAFFE74282D40429770E8AD415E40780F2B37AC282D4030B95164AD415E407D11233ABA282D404E03AB8FAC415E40A76E788BD1282D400D8AE601AC415E40DD2B4E10D0282D403E5C72DCA9415E402618CE35CC282D40972831BE9E415E403DE1DBAADA282D407AD33E679C415E40AE32AE13F2282D405809CCF998415E408F45E40522292D4018963FDF96415E405815866D30292D406F25E07C8F415E4006F357C85C292D40C4E4B27680415E40EAB9E067B7292D404900EDFD7C415E4025F72AE8AC292D403B8501F074415E40FDD98F1491292D402B6E371C71415E402A15F99A8A292D40B6E4A72762415E4011C4793881292D40805B1C3A62415E40F6CDA21C71292D406DDB41365A415E4085460B2B70292D401393DC065A415E40F9F36DC152292D40A445C71F56415E4035DE0CED52292D409E40D82956415E4058B4EF4053292D40D4F7753B56415E40D34D621058292D409E85F35F56415E402D55B31886292D402D40DB6A56415E402857C224A6292D40211FF46C56415E40DFFAB0DEA8292D40D43C917156415E405FC1EC54AF292D4063F7787C56415E4083E794360B2A2D4063F7787C56415E40207FC40A122A2D40F6C484E258415E4038F92D3A592A2D406794D34359415E404468A961642A2D40","Refers to the ancient Kingdom of Namayan (1300s).","Historical roots; no modern economic highlight."
1,"Wack-Wack Greenhills",10678,"""2020-04-30T16:00:00.000Z""","relation/104444","0103000020E6100000010000008E000000B7D5AC33BE435E403CF482F4B92F2D400E993CAFC2435E4052ED783826302D403FBF9426CA435E40B8EDD68DD2302D40F65C4B6DCE435E40C6A1235E43312D40C55CAD6ED0435E40F619619B9E312D40E289C514D1435E400473F4F8BD312D40B8C260A3D1435E405FC5F363DD312D400646031DD2435E40A8C06E7DFD312D402F38DE78D2435E407B771A1F1C322D4029780AB9D2435E4059F0EC3C3B322D40238A24D5D2435E404F7D7B325A322D40E2C8A8D7D2435E40DB7C6D4782322D400B314DC7D2435E4089851046A2322D40948A2194D2435E4058DC24ABC7322D401195FC3ED2435E40280B5F5FEB322D40ACFD9DEDD1435E407B0ACA7E27332D40D6C4025FD1435E408DB800344A332D403674B33FD0435E4053E751F17F332D407E9C7AEECE435E4092527534B3332D40F6D5B03ACD435E4036F39A0DE8332D40AA2798D6CB435E40349A01D30E342D403F04B05CCA435E40F876A62B33342D40876EF607CA435E40D32934B511342D400479D1B2C9435E40F78F85E810342D40FFD53E78C8435E40F93FD1860D342D404DECEB0AC7435E400742B28009342D407EF2C17CC3435E4084B64192FE332D408018D7AEBF435E40E95ECC3BF3332D40A2DC6C62B7435E40BF492E5ADB332D400EDB1665B6435E40A99D06B1D8332D40079964E4AC435E40DA63D817BF332D40D589157FA5435E407851AA33AD332D40DD89A3BCA0435E40ACB1DF6EA4332D40972BCDF79D435E402B830FCAA0332D40E179A9D898435E408C834BC79C332D409D103AE892435E4063A8797D9C332D40B5E276C391435E406E6AA0F99C332D406D6C1BEB87435E40FFAF3A72A4332D40C044172F71435E407A5B9F28BF332D40121A1C8068435E40C344285BC9332D40C50FDFD366435E4098497952CB332D402B37AC0466435E4009D11044CC332D405E1BE0385F435E404CD5873FD4332D40F316597C54435E40B02770A1E1332D40BEF561BD51435E405574DA09E5332D40DD59603450435E400E805DF2E4332D40CB36267A4F435E406FF02A10E2332D40AD5681B545435E40BA432F489F332D4095CC560339435E40ED50A80249332D405498ADAB38435E404774CFBA46332D404DFAD6E22E435E40EC12D55B03332D4077C13B542E435E4071E9F3ACFF322D40485744A82D435E40681FD03EFB322D40D1AD7C3B2E435E403AD274D1EB322D40E859FF9D23435E40CE39D3DFA6322D40D73A27ACC3425E40E0E0664C1C302D40E283E85AC5425E4078C949720A302D4088D68A36C7425E40D59FB3BBF62F2D403CE93356D1425E401502B9C4912F2D400D18247DDA425E40A6176B6E3B2F2D40A6CA411ADF425E40DEC83CF2072F2D4027553607E3425E405A0EF450DB2E2D40D883A4AAE4425E400F8B074AC02E2D40A4005130E3425E4062A2410A9E2E2D403D15CB88E6425E40B1F84D61A52E2D409A0EF857EA425E405C02F04FA92E2D40DFED30DCEF425E40D20CF32F932E2D4018AF1E9CF4425E407FD4CB947B2E2D40FED30D14F8425E40C1D1448E632E2D401A9C2DC5FA425E4095A4C6DF512E2D40E5CAEA67FB425E4039C25895332E2D4091B58652FB425E40BE33DAAA242E2D403E5EA340FA425E40D212D0E91E2E2D40230FE95CF6425E405E7E4C101A2E2D408231C797F5425E404DA83BAAF52D2D40F7802F3BFA425E409F0436E7E02D2D40A098068F00435E405F0DABD3DC2D2D404011305F03435E40E0E1D121CB2D2D40F22895F004435E4080BCB266BF2D2D40AB68627003435E40AC38D55A982D2D4035CB0AEA00435E40548B2DA97F2D2D4067E8E96DFD425E40713F3B3B742D2D40FCC165BAFC425E40E78EFE976B2D2D400EA32078FC425E4028D1370E612D2D4085D61E51FC425E400256FD005A2D2D4074EACA67F9425E40943FCEEAD32C2D403343F4B5F8425E403A9D1A1EB12C2D40AA8DFBA0F8425E40A03AB1E2AF2C2D4045F064DCF9425E40C9D8BFA1A62C2D40442F489FFB425E403416A8209A2C2D40AE2182BBFD425E4041DBC58F8C2C2D4001C11C3DFE425E40DD7DE948892C2D40C5A2337AFF425E40ACD0F69E802C2D40247ABE0B00435E4043B6E2D17C2C2D40477EB38300435E40AA735655792C2D40464A69EC01435E4044296BE56F2C2D407B6EFCE403435E40EB98A9FF622C2D40B0C33D3B05435E40D80462235A2C2D40911A248E06435E400C65975E512C2D40B460980208435E408E06F016482C2D40BE86E0B80C435E40C154336B292C2D4009579B5A11435E40950ACFF00B2C2D40601DC70F15435E4084995BC6F22B2D40E39C22D115435E40AAF7AF07EE2B2D40EF02250516435E40169A35C2EC2B2D4041CD357117435E40262488A9E32B2D40C948AC7B1A435E40B997EAB8D02B2D4063A8797D1C435E4072CE3E45C42B2D40E151746E24435E402D16759C912B2D40CF6D1D7725435E4066A3737E8A2B2D4009D91E6228435E4093516518772B2D40686B8EBD28435E40356909E8742B2D40EEAFC33D3B435E4075914259F82A2D403127689343435E405E34BFF5BC2A2D40FBA6FADF5B435E4086A9D2BB1D2A2D40396AE0A26E435E40D41BA4969C292D40FDD8C9856F435E4072265C7E96292D409BED6536A3435E4069D6636C32282D4063B1F270A7435E407EC3448314282D406D252A0AAA435E407B9972CF04282D4019219793AB435E40911AC9D413282D40F06B2409C2435E402644AFF5FB282D4054E00962C5435E40C76A4EB91D292D4090211164CE435E403315E29178292D405E5DBAEED2435E40EB4C463AA8292D40F25B74B2D4435E40EE0E84BFBA292D40B66801DAD6435E40ED287398D4292D40EB7BC333D7435E40F6AADF96D9292D4015B3B9C5D7435E407B9EE4B3E1292D40BB0B9414D8435E40F2D7BF46ED292D409E3D3CF0D6435E40E5637781922A2D40D4B25A05D6435E40E83FB50B172B2D40F436363BD2435E40E8AAD4473B2D2D401ED08888D1435E405FA40689A32D2D407777AE39D1435E402FBE688F172E2D402986F590BA435E40316AAD1EE62D2D400949B082A9435E406D8D08C6C12D2D403A24B550B2435E409DF17D71A92E2D4098B38872B3435E406B0BCF4BC52E2D40D78DD200B9435E400F971C774A2F2D4076EFF2BEBB435E405ED1521E822F2D40B7D5AC33BE435E403CF482F4B92F2D40","Named after local crows (“uwak”); hosts Golf & Country Club.","High-income, low-density, exclusive area."
2,"Highway Hills",43267,"""2020-04-30T16:00:00.000Z""","relation/104445","0103000020E6100000010000007C00000001C11C3DFE425E40DD7DE948892C2D40AE2182BBFD425E4041DBC58F8C2C2D40442F489FFB425E403416A8209A2C2D4045F064DCF9425E40C9D8BFA1A62C2D40AA8DFBA0F8425E40A03AB1E2AF2C2D4075914259F8425E40773705E8AD2C2D40D56E055EF7425E40A35291AFA92C2D40707B82C4F6425E40E05C0D9AA72C2D409A14D511F6425E403BC8EBC1A42C2D400ECEF11BF0425E40564A2AAE852C2D407EEAB35EE7425E4087D62F7D542C2D4027F911BFE2425E4035BEE5A03A2C2D40702AAD1ADF425E409FE6E445262C2D4055F833BCD9425E4003ED0E29062C2D4026D35746D9425E409A62693B012C2D40389D09F2D8425E40919845CDFC2B2D404F63D6E6DA425E40AF6C301EEF2B2D40845CF3F4DB425E400DF0EE12E62B2D40D113854CE8425E40A320787C7B2B2D403EDCC47FF0425E40C594A35B0A2B2D40EFF32911F2425E408E0D935FF52A2D406C6BFAA2F3425E408DB3E908E02A2D4012AA2FA6F4425E400B900D49D22A2D4050C6F830FB425E4021EC6F64792A2D40F61ED37FFB425E40A7261CD5442A2D40F67AF7C7FB425E40AB04300A272A2D40621D7D82FA425E40B8F41E1D0D2A2D40E7C2ED75F7425E402C4BCF4FCC292D408EC5DBEFF5425E404A7D59DAA9292D402357A0CCF5425E407D75FAE6A3292D40C47C7901F6425E40DF4D5C339E292D407FA31D37FC425E4073FD71B158292D400951BEA005435E40FBE362B1F2282D4077DA1A110C435E408461C092AB282D40FAB836540C435E40CE95F727A7282D40F4CA50700C435E4047AAEFFCA2282D404DCE9A690C435E4061B6AEE29E282D40FF7D213FF6425E40B33E8ADFB9282D4046D9B683EC425E403425A314BE282D40A905E56CF0425E40BB2C81EF91282D40DC792CC7F5425E40F408241752282D4076244D72F6425E40D42247DF49282D4051700C5CF9425E40BDFF8F1326282D40025DA04907435E4027028BB26D272D40E94DA0E3FE425E403080F0A144272D407F726FD9FC425E4022D1BAFC3D272D40E585CF31FB425E40B8DE80E03B272D403A909A1BF8425E40E0E12CDB3D272D402E2A98E7F7425E403333333333272D40C334C291F6425E40B0164449ED262D4024DC1AC7FE425E400EE2B9ADE3262D40412E71E401435E4043D25DC8D9262D4010CF126404435E404E57C1B9D0262D4013F06B2409435E40BA4FE9BBB6262D40B10001C60E435E4006FA9F5797262D40EF75525F16435E40EC7948426C262D400E87A5811F435E409BB7A0AD39262D40DB21B4D430435E408FE5B8AEF3262D406015B9F138435E4087B3113E4A272D40063A49A93A435E4062E822CF3F272D406A2A30093C435E407EA42D5338272D404CB8A17348435E40F98F3B5BF6262D40FD6A0E104C435E403F2A0F1CE1262D402BACAF0944435E40C1E03F8287262D405C53C5F940435E4066D6F78667262D40467C27663D435E40EB9D1BE43F262D40E7D54A323C435E40D4449F8F32262D402B6794D343435E4063B9008F03262D405927785446435E4089B2B794F3252D40A015BDF847435E40558847E2E5252D406952AF004B435E4024A188A0C5252D40C1C58A1A4C435E4043BD2A61B7252D40448D9D4B4C435E403623DE95B8252D40D372FB404D435E40D4BA0D6ABF252D40BEEF294A53435E40BC45BB65E2252D40E9DFE46D5B435E40C206FAFA10262D406B871AE05D435E408D5E0D501A262D40D9582EC063435E40500CDAF51C262D40ADE17DB067435E4080C1C99129262D406B4B789D68435E40B9B365AF2D262D4097F9B3C46F435E4043E7357689262D403053495373435E400BA9EC05B0262D40E2F4E45075435E4031B19EFFC3262D4081B5C59077435E4055E12AAAD9262D40C6353E937D435E404C1B0E4B03272D404D83A27980435E409F0B7E761B272D40063065E080435E407AC2120F28272D406BC7C33181435E402531523937272D4082902C6082435E4098851B9540272D40BFC062C389435E402BD5AA025A272D40C59107228B435E40CE71C9CC60272D40DAF2DB218F435E408A3F8A3A73272D40C65E398C93435E40E761B2028D272D40A1489CBA97435E40107459F1B2272D404C6CE3F49A435E40818F66D1E0272D400AF0822D9B435E4050FF59F3E3272D40E32FD230A1435E4020B017AF1E282D409BED6536A3435E4069D6636C32282D40FDD8C9856F435E4072265C7E96292D40396AE0A26E435E40D41BA4969C292D40FBA6FADF5B435E4086A9D2BB1D2A2D403127689343435E405E34BFF5BC2A2D40EEAFC33D3B435E4075914259F82A2D40686B8EBD28435E40356909E8742B2D4009D91E6228435E4093516518772B2D40CF6D1D7725435E4066A3737E8A2B2D40E151746E24435E402D16759C912B2D4063A8797D1C435E4072CE3E45C42B2D40C948AC7B1A435E40B997EAB8D02B2D4041CD357117435E40262488A9E32B2D40EF02250516435E40169A35C2EC2B2D40E39C22D115435E40AAF7AF07EE2B2D40601DC70F15435E4084995BC6F22B2D4009579B5A11435E40950ACFF00B2C2D40BE86E0B80C435E40C154336B292C2D40B460980208435E408E06F016482C2D40911A248E06435E400C65975E512C2D40B0C33D3B05435E40D80462235A2C2D407B6EFCE403435E40EB98A9FF622C2D40464A69EC01435E4044296BE56F2C2D40477EB38300435E40AA735655792C2D40247ABE0B00435E4043B6E2D17C2C2D40C5A2337AFF425E40ACD0F69E802C2D4001C11C3DFE425E40DD7DE948892C2D40","Along key roads; area of vertical developments.","Home to high-rise condominiums."
11,"Malamig",12054,"""2020-04-30T16:00:00.000Z""","relation/146565","0103000020E610000001000000470000002A73F38DE8425E406711E56613272D402ABE4637E7425E40EB01F39029272D40F2892B1DE2425E406446D33483272D40EC70CF4EE1425E406E0503BE91272D40935CB4B6DF425E4059A89086AE272D40D7D0178CDB425E40E7F6370DF6272D40140C42D4D8425E40E1AD98B624282D40C333FC02D5425E40FBF72A4366282D40B31C322FD1425E407DE13A6B5C282D40129B34B2D0425E4079FC28345A282D4095D81077D0425E406D82B92759282D4056B60F79CB425E40676BD84A43282D40753FA720BF425E40054AAF720D282D40F20703CFBD425E404AE18B4006282D409ADCDE24BC425E406440F67AF7272D40D0DECFDFBA425E401DBF0177EA272D40C3AB9B41B2425E40D69A9C908C272D4015E69887A7425E405F5CAAD216272D40B304BE47A2425E40E2D121CBDD262D407218CC5FA1425E40D5D237C4D3262D40721B6899A0425E40274C18CDCA262D40F0C91EFC9F425E40A180ED60C4262D40938E72309B425E401C412AC58E262D40CFE04AD1A5425E407B2876D954262D404B72C0AEA6425E4040CE458D53262D4092A8BCC2A7425E40DAA040E955262D409FE0078C9A425E402431F77FC4252D408AB95ADDA0425E40A363BD079E252D40DAB0016C9B425E40F448282268252D40E02BBAF59A425E40CE8536A561252D405776C1E09A425E40F08EE78E59252D4045BDE0D39C425E40941C0B653C252D40F0FACC599F425E400749FA0F44252D40252598C59F425E407788DA9145252D40AC3EB214A4425E4052D7DAFB54252D40B6ACB13AA8425E40D96F37D263252D40432D173BAB425E40CD12AE916E252D409CEE867EB7425E40813D26529A252D4054539275B8425E40FB6E04F3A1252D404E34FE33B9425E407F1A52A0AA252D40ADF47FB3B9425E40DE3F715BB6252D40AC08ED8BBA425E4072F49D04DB252D404D73E1F6BA425E409DB98784EF252D40D66DF541BB425E40B0BD6081F9252D4082F9D0AABB425E40CFA33DB901262D403BA69311BC425E40CDD3145C07262D402DD8FCAEBE425E401E1439E922262D401B255415BF425E4051B92EA127262D407F9F1628CE425E40C75A8D36D8252D4066B098C7D0425E409785C0DBCD252D400303AD65D7425E40DEAF027CB7252D4006723F96F4425E4075E789E76C252D40B7C887EAF7425E40C8C8FE1E61252D40FCC165BAFC425E40F26904D149252D409A62693B01435E4021F01BBA34252D4020BB664D07435E4004BD81131B252D400714A05C09435E40B235B6323C252D40B80EC4680C435E400FE555E762252D400E87A5811F435E409BB7A0AD39262D40EF75525F16435E40EC7948426C262D40B10001C60E435E4006FA9F5797262D4013F06B2409435E40BA4FE9BBB6262D4010CF126404435E404E57C1B9D0262D40412E71E401435E4043D25DC8D9262D4024DC1AC7FE425E400EE2B9ADE3262D40C334C291F6425E40B0164449ED262D400F61FC34EE425E4063827577F8262D40879A3281EC425E40068F256200272D40116D6C1BEB425E407F784C9308272D40A05B9EBDE9425E40818D356D10272D402A73F38DE8425E406711E56613272D40","Named after the old barrio; likely cooler environment.","No distinct economic activity."
3,"Barangka Ilaya",22334,"""2020-04-30T16:00:00.000Z""","relation/104446","0103000020E6100000010000005C000000FD6A0E104C435E403F2A0F1CE1262D404CB8A17348435E40F98F3B5BF6262D406A2A30093C435E407EA42D5338272D40063A49A93A435E4062E822CF3F272D406015B9F138435E4087B3113E4A272D40DB21B4D430435E408FE5B8AEF3262D400E87A5811F435E409BB7A0AD39262D40B80EC4680C435E400FE555E762252D400714A05C09435E40B235B6323C252D4020BB664D07435E4004BD81131B252D409A62693B01435E4021F01BBA34252D40FCC165BAFC425E40F26904D149252D40B7C887EAF7425E40C8C8FE1E61252D4006723F96F4425E4075E789E76C252D400303AD65D7425E40DEAF027CB7252D4066B098C7D0425E409785C0DBCD252D4042C6489BCF425E40380DF6CBCC252D4048B42E7FCF425E4068603F1FC0252D4042AF3F89CF425E4083ED71F096252D4042C6489BCF425E4076F97BCE82252D400DCA8F53CF425E40D65757056A252D40374CD98ECE425E403AB4233031252D4061B47D7ECE425E40A29174722B252D40B8019F1FC6425E400B35F91C0E252D40B32D5E87C5425E40473F75070C252D40F9BCE2A9C7425E406B76EE87E9242D4045AD7A0ACA425E407C56E3B6C7242D404A021E62CD425E4029E4EF8398242D40309DD66DD0425E403A5F47776B242D40807D74EACA425E4066F84F3750242D40C3D1FA00C9425E40487A072E45242D40590DD308C7425E40497DFE2037242D40A9A8554FC1425E40FA5FAE450B242D40C160EDDEC0425E408A68853309242D408C1F1961C0425E405BD07B6308242D403046C950BA425E40B5ABEBAB06242D40E03D5123BE425E40F14CC34BCB232D404BA9F00CBF425E40F6CC3747C2232D40AAC596D4BF425E40786E90FFB8232D40A3A60293C0425E40EF25E88AAD232D4091BF0F62C2425E40094E7D2079232D408FFB56EBC4425E408CEEC5BC33232D40D88B570FCE425E401B8F087C34232D40D8B1B6CEE4425E40BD6CE0B31A232D40DEB9E644F1425E40334C12F010232D40A9256772FB425E40131E7E4809232D4069A44A3904435E40BBCA7FED05232D40D35D23931D435E409E5E29CB10232D40568737C629435E405F84848318232D40EF2B20FE2B435E40F1A54B5A4C232D40EF84A80C2D435E40D66EBBD05C232D40231C695F2F435E40A758350873232D4057AA550534435E4059B3846BA4232D404425BF8F34435E4092448A5CCB232D406ECFE27B35435E402AE9BC21E8232D409D95FE6F36435E402ABEEB7DF4232D408AAE0B3F38435E40669D96C4FE232D40AC8F87BE3B435E40906D742909242D40582FD0FF3C435E4058B89B960E242D40B7D8486D3D435E40D471EB2411242D4027EA16CB3E435E40FF61A64819242D40B6E9190C3F435E40F2EF332E1C242D4080FE316340435E408B4FA6762B242D404A5B012A41435E40FC1301F335242D405A47551344435E404D0C6E1052242D40C56DD9C644435E402AE3DF675C242D40A77FA4E345435E40B1EBCD5E6C242D407169465046435E40EC3A0AC677242D401866FC5646435E40A5F3E15982242D4083610A2046435E40048992358F242D40AE1A3A2C43435E40434761CDB7242D4025ADF88642435E40CEA4F21BCB242D401487229342435E40996C9791D5242D40E402869B42435E4057276728EE242D406726BD1443435E404F6848CB37252D40A29D2EE642435E4033816CA34B252D403189C44E42435E40BCC9141857252D408B47F31142435E40407562C55F252D409107C7D141435E40590E999768252D409D3FB7E141435E401711209E80252D40B05D352A4B435E40CF00CDD6B0252D40CDA156E24B435E40AF5FB01BB6252D40C1C58A1A4C435E4043BD2A61B7252D406952AF004B435E4024A188A0C5252D40A015BDF847435E40558847E2E5252D405927785446435E4089B2B794F3252D402B6794D343435E4063B9008F03262D40E7D54A323C435E40D4449F8F32262D40467C27663D435E40EB9D1BE43F262D405C53C5F940435E4066D6F78667262D402BACAF0944435E40C1E03F8287262D40FD6A0E104C435E403F2A0F1CE1262D40","Same origin as above.","Low density but predominantly commercial and industrial."
4,"Buayang Bato",2913,"""2020-04-30T16:00:00.000Z""","relation/104447","0103000020E61000000100000062000000178D6B3299435E401B71B7DA79252D4042B9C89896435E407B4B395FEC252D409A6B877599435E404671D8C754272D406D252A0AAA435E407B9972CF04282D4063B1F270A7435E407EC3448314282D409BED6536A3435E4069D6636C32282D40E32FD230A1435E4020B017AF1E282D400AF0822D9B435E4050FF59F3E3272D404C6CE3F49A435E40818F66D1E0272D40A1489CBA97435E40107459F1B2272D40C65E398C93435E40E761B2028D272D40DAF2DB218F435E408A3F8A3A73272D40C59107228B435E40CE71C9CC60272D40BFC062C389435E402BD5AA025A272D4082902C6082435E4098851B9540272D406BC7C33181435E402531523937272D40063065E080435E407AC2120F28272D404D83A27980435E409F0B7E761B272D40C6353E937D435E404C1B0E4B03272D4081B5C59077435E4055E12AAAD9262D40E2F4E45075435E4031B19EFFC3262D403053495373435E400BA9EC05B0262D4097F9B3C46F435E4043E7357689262D406B4B789D68435E40B9B365AF2D262D40ADE17DB067435E4080C1C99129262D40D9582EC063435E40500CDAF51C262D406B871AE05D435E408D5E0D501A262D40E9DFE46D5B435E40C206FAFA10262D40BEEF294A53435E40BC45BB65E2252D40D372FB404D435E40D4BA0D6ABF252D40448D9D4B4C435E403623DE95B8252D40C1C58A1A4C435E4043BD2A61B7252D40CDA156E24B435E40AF5FB01BB6252D40B05D352A4B435E40CF00CDD6B0252D409D3FB7E141435E401711209E80252D409107C7D141435E40590E999768252D408B47F31142435E40407562C55F252D403189C44E42435E40BCC9141857252D40A29D2EE642435E4033816CA34B252D406726BD1443435E404F6848CB37252D40E402869B42435E4057276728EE242D401487229342435E40996C9791D5242D4025ADF88642435E40CEA4F21BCB242D40AE1A3A2C43435E40434761CDB7242D4083610A2046435E40048992358F242D401866FC5646435E40A5F3E15982242D407169465046435E40EC3A0AC677242D40A77FA4E345435E40B1EBCD5E6C242D40C56DD9C644435E402AE3DF675C242D405A47551344435E404D0C6E1052242D404A5B012A41435E40FC1301F335242D4080FE316340435E408B4FA6762B242D40B6E9190C3F435E40F2EF332E1C242D4027EA16CB3E435E40FF61A64819242D40B7D8486D3D435E40D471EB2411242D40582FD0FF3C435E4058B89B960E242D40AC8F87BE3B435E40906D742909242D408AAE0B3F38435E40669D96C4FE232D409D95FE6F36435E402ABEEB7DF4232D406ECFE27B35435E402AE9BC21E8232D404425BF8F34435E4092448A5CCB232D4057AA550534435E4059B3846BA4232D40231C695F2F435E40A758350873232D40EF84A80C2D435E40D66EBBD05C232D40EF2B20FE2B435E40F1A54B5A4C232D40568737C629435E405F84848318232D407EE9488938435E40DC8882740C232D40201043064D435E40F50EB743C3222D40C6BE092A4F435E40ACFB6C8901232D404EA214634F435E40C6B4801A08232D402BC995D54F435E4043F34AA313232D4000474C9A50435E40E2C73D0224232D40833C71EF50435E4095C3DD0F2E232D4083AF9E4951435E40D99F7A5A34232D406B0B749252435E405930F14751232D40471BECF252435E4043E966DA59232D400A3CE6F255435E406CFF14D8AD232D40EBC0DE6957435E40267733FED8232D4009EEF60F58435E409AE0E533EA232D405C8D919158435E40C7E58931FA232D401A283ADC58435E400D47A17609242D408328A95D5D435E40278D2CF41C242D4056C2C9EC62435E40CCEB884336242D40F6B0BC5065435E40E3F8461916242D401A90189870435E40986082644B242D404A37D3CE7A435E40C8444AB379242D4080C9D7AF85435E408F030A50AE242D408CD0196286435E409358ADA7B1242D4021EFB0E485435E408436EFEEB7242D400513245B82435E40E4422FEDE5242D40774A07EB7F435E401EAC5A2D0B252D4096C50E747E435E40D8A1F54B1F252D40B2BB404981435E4068C7B20529252D403168D77388435E407980DD9F41252D40F5A8AE3289435E40604C440944252D4072B0EDA389435E40DC95027745252D409042A38595435E40873E0E396C252D40178D6B3299435E401B71B7DA79252D40","Named after the legend of a stone crocodile.","Industrial; low density; riverside barangay."
